,photo_position,photo_Root,Log_time,confidence
0,"(227.5, 81.0)",2023-10-20_16-41-12_0.8636350631713867.jpg,2023-10-20 16:41:47,0.8636350631713867
1,"(257.5, 77.0)",2023-10-20_16-41-14_0.8533484935760498.jpg,2023-10-20 16:41:47,0.8533484935760498
2,"(244.5, 219.0)",2023-10-20_16-41-20_0.8213136196136475.jpg,2023-10-20 16:41:47,0.8213136196136475
3,"(121.0, 278.5)",2023-10-20_16-41-22_0.8267414569854736.jpg,2023-10-20 16:41:47,0.8267414569854736
4,"(56.0, 322.0)",2023-10-20_16-41-27_0.8262010216712952.jpg,2023-10-20 16:41:47,0.8262010216712952
5,"(301.0, 132.0)",2023-10-20_16-41-33_0.8402774333953857.jpg,2023-10-20 16:41:48,0.8402774333953857
6,"(294.5, 108.0)",2023-10-20_16-41-35_0.806229293346405.jpg,2023-10-20 16:41:48,0.806229293346405
7,"(282.5, 74.5)",2023-10-20_16-41-39_0.8569072484970093.jpg,2023-10-20 16:41:48,0.8569072484970093
